path	line	kind	normalized	capability	classification
crates/fbuild-paths/src/lib.rs	440	attr_cfg	#[cfg(target_os=)]	host	host_mechanic
crates/fbuild-paths/src/lib.rs	444	attr_cfg	#[cfg(not(target_os=))]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	49	attr_cfg	#[cfg(windows)]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	51	attr_cfg	#[cfg(not(windows))]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	227	attr_cfg	#[cfg(windows)]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	240	attr_cfg	#[cfg(target_os=)]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	252	attr_cfg	#[cfg(all(unix,not(target_os=)))]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	263	attr_cfg	#[cfg(any(target_os=,all(unix,not(target_os=))))]	host	host_mechanic
crates/fbuild-paths/src/running_process.rs	322	attr_cfg	#[cfg(all(unix,not(target_os=)))]	host	host_mechanic
crates/fbuild-python/src/daemon.rs	14	attr_cfg	#[cfg(windows)]	host	host_mechanic
crates/fbuild-python/src/daemon.rs	16	attr_cfg	#[cfg(not(windows))]	host	host_mechanic
crates/fbuild-python/src/daemon.rs	478	attr_cfg	#[cfg(windows)]	host	host_mechanic
crates/fbuild-python/src/daemon.rs	480	attr_cfg	#[cfg(not(windows))]	host	host_mechanic
crates/fbuild-serial/Cargo.toml	32	target_dependency_table	[target.'cfg(windows)'.dependencies]	device	host_mechanic
crates/fbuild-serial/Cargo.toml	33	native_dependency	windows-sys	device	host_mechanic
crates/fbuild-serial/src/boards.rs	947	cfg_macro	cfg!(windows)	device	host_mechanic
crates/fbuild-serial/src/crash_decoder.rs	393	cfg_macro	cfg!(windows)	device	host_mechanic
crates/fbuild-serial/src/crash_decoder.rs	765	cfg_macro	cfg!(windows)	device	host_mechanic
crates/fbuild-serial/src/manager.rs	124	cfg_macro	cfg!(windows)	device	host_mechanic
crates/fbuild-serial/src/manager.rs	752	cfg_macro	cfg!(windows)	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	105	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	109	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	113	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	122	attr_cfg	#[cfg(not(any(target_os=,target_os=,target_os=)))]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	129	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	224	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	281	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	285	native_path	std::os::unix::fs::symlink	fs	host_mechanic
crates/fbuild-serial/src/port_class.rs	419	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/port_class.rs	495	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	129	attr_cfg	#[cfg_attr(not(windows),allow(dead_code))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	137	attr_cfg	#[cfg_attr(not(windows),allow(dead_code))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	159	attr_cfg	#[cfg_attr(not(windows),allow(dead_code))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	182	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	186	attr_cfg	#[cfg(not(windows))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	195	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	208	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	270	attr_cfg	#[cfg(any(windows,test))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	281	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	285	attr_cfg	#[cfg(not(windows))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	299	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	303	attr_cfg	#[cfg(not(windows))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	326	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	330	attr_cfg	#[cfg(not(windows))]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	341	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	471	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/ports.rs	482	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/ports.rs	492	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/ports.rs	495	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/ports.rs	499	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/ports.rs	502	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/ports.rs	507	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/ports.rs	511	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/sysfs_usb.rs	461	attr_cfg	#[cfg(target_os=)]	device	host_mechanic
crates/fbuild-serial/src/usb_recovery.rs	258	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/usb_recovery.rs	260	native_path	windows::	device	host_mechanic
crates/fbuild-serial/src/usb_recovery.rs	263	attr_cfg	#[cfg(not(windows))]	device	host_mechanic
crates/fbuild-serial/src/usb_recovery.rs	278	attr_cfg	#[cfg(windows)]	device	host_mechanic
crates/fbuild-serial/src/usb_recovery.rs	282	native_path	windows_sys::	device	host_mechanic
crates/fbuild-serial/src/usb_recovery.rs	288	native_path	windows_sys::	device	host_mechanic
crates/fbuild-toolchain/src/toolchain/arm.rs	197	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm.rs	199	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm.rs	201	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm.rs	242	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm.rs	270	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm_gcc8.rs	123	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm_gcc8.rs	128	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/arm_gcc8.rs	165	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/avr.rs	204	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/avr.rs	206	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/avr.rs	208	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/avr.rs	251	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/avr.rs	383	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	109	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	247	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	349	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	351	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	359	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	420	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/clang.rs	435	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32.rs	296	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32.rs	298	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32.rs	299	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32.rs	304	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32.rs	369	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32.rs	403	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32_metadata.rs	41	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32_metadata.rs	43	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32_metadata.rs	44	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp32_metadata.rs	49	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp8266.rs	194	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp8266.rs	196	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp8266.rs	197	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp8266.rs	202	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp8266.rs	242	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp8266.rs	268	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	74	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	215	attr_cfg	#[cfg(not(target_os=))]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	221	attr_cfg	#[cfg(target_os=)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	367	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	367	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	372	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	372	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	377	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	377	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	382	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	382	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	387	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	387	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	395	compile_host_fact	std::env::consts::OS	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	396	compile_host_fact	std::env::consts::ARCH	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	402	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	402	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	407	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	407	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	412	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	412	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	417	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	417	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	422	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	422	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	430	compile_host_fact	std::env::consts::OS	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	431	compile_host_fact	std::env::consts::ARCH	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	554	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	568	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	574	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	605	attr_cfg	#[cfg(not(windows))]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	610	attr_cfg	#[cfg(not(windows))]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	615	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	642	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	759	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	786	attr_cfg	#[cfg(windows)]	host_executable	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	879	cfg_macro	cfg!(windows)	fs	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	884	attr_cfg	#[cfg(unix)]	fs	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	886	native_path	std::os::unix::fs::PermissionsExt	fs	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	899	attr_cfg	#[cfg(target_os=)]	fs	host_mechanic
crates/fbuild-toolchain/src/toolchain/esp_qemu.rs	902	native_path	std::os::unix::fs::PermissionsExt	fs	host_mechanic
crates/fbuild-toolchain/src/toolchain/mod.rs	20	attr_cfg	#[cfg(windows)]	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/riscv.rs	295	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/riscv.rs	297	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/riscv.rs	299	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/riscv.rs	343	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/riscv.rs	371	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_picotool.rs	154	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_picotool.rs	156	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_picotool.rs	157	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_picotool.rs	162	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_picotool.rs	187	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_pqt.rs	194	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_pqt.rs	196	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_pqt.rs	197	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_pqt.rs	202	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_pqt.rs	238	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/rp2040_pqt.rs	264	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	191	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	193	cfg_macro	cfg!(target_os=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	195	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	197	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	199	cfg_macro	cfg!(target_arch=)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	235	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
crates/fbuild-toolchain/src/toolchain/teensy_arm.rs	264	cfg_macro	cfg!(windows)	host_executable	host_artifact_policy
